Handle,Bio_Text,Category_ID,Follower_Count,Following_Count,Engagement_Rate,Engagement,Profile_Pic_URL
@tech_aajt,CTO & co-founder | Helping teams ship faster | DevOps & automation geek,CAT001,4431101,161,5.25,232632,https://pbs.twimg.com/profile_images/tech_20018/photo.jpg
@fit_vyxc,"Wellness coach | Holistic health | Mind, body & soul",CAT003,159918,1551,10.54,16855,https://cdn.fitfluencer.com/profiles/fitness_20019.jpg
@code_ejsl,Product manager at a top tech unicorn | UX-driven | Growth hacking,CAT001,1923678,573,9.41,181018,https://pbs.twimg.com/profile_images/tech_20020/photo.jpg
@saas_fhpotl,Product manager at a top tech unicorn | UX-driven | Growth hacking,CAT001,1461672,1677,4.81,70306,https://pbs.twimg.com/profile_images/tech_20021/photo.jpg
@cook_uz6o4,Pastry chef | Baking tutorials | Dessert lover,CAT005,22404,2330,8.06,1805,https://cdn.foodieworld.com/users/food_20022/avatar.jpg
@wander_o69w,Luxury travel blogger | Hidden gems & 5-star experiences,CAT004,139678,2539,12.76,17822,https://static.wanderlust.io/profiles/travel_20023.jpg
@glam_5e4b1o,Fashion blogger | Budget-friendly outfits | Link in bio,CAT002,514734,2782,12.82,65988,https://instagram.fcdn.com/fashion_20024/profile.jpg
@style_m3uxm8,Model & content creator | Haute couture to everyday glam,CAT002,389317,366,18.35,71439,https://instagram.fcdn.com/fashion_20025/profile.jpg
@explore_xqhk,Digital nomad | Working from cafes in Bali & Lisbon,CAT004,422899,980,10.8,45673,https://static.wanderlust.io/profiles/travel_20026.jpg
@dev_kluu02,Product manager at a top tech unicorn | UX-driven | Growth hacking,CAT001,1045028,424,4.1,42846,https://pbs.twimg.com/profile_images/tech_20027/photo.jpg
@gym_cvjg,CrossFit athlete | Nutrition coach | Weekly workout plans,CAT003,208173,1380,7.13,14842,https://cdn.fitfluencer.com/profiles/fitness_20028.jpg
@saas_fi5c,Full-stack developer | React & Node.js | Building scalable products,CAT001,622593,1526,5.89,36670,https://pbs.twimg.com/profile_images/tech_20029/photo.jpg
@vogue_1dg,Sustainable fashion advocate | Thrifted & curated looks,CAT002,503293,1212,15.19,76450,https://instagram.fcdn.com/fashion_20030/profile.jpg
@code_k47unm,Tech entrepreneur | Investor | Building next-gen SaaS platforms,CAT001,822481,239,5.69,46799,https://pbs.twimg.com/profile_images/tech_20031/photo.jpg
@trend_p02bf,Fashion blogger | Budget-friendly outfits | Link in bio,CAT002,401277,417,16.15,64806,https://instagram.fcdn.com/fashion_20032/profile.jpg
@grind_3588gy,Certified personal trainer | Helping you crush your fitness goals,CAT003,136065,714,11.02,14994,https://cdn.fitfluencer.com/profiles/fitness_20033.jpg
@data_1hoxt,Product manager at a top tech unicorn | UX-driven | Growth hacking,CAT001,1583036,1636,4.5,71236,https://pbs.twimg.com/profile_images/tech_20034/photo.jpg
@build_0ydl,Product manager at a top tech unicorn | UX-driven | Growth hacking,CAT001,2287389,3445,9.8,224164,https://pbs.twimg.com/profile_images/tech_20035/photo.jpg
@chic_9axl2,Model & content creator | Haute couture to everyday glam,CAT002,464804,2316,16.75,77854,https://instagram.fcdn.com/fashion_20036/profile.jpg
@tech_b2o0,Product manager at a top tech unicorn | UX-driven | Growth hacking,CAT001,956136,3473,4.37,41783,https://pbs.twimg.com/profile_images/tech_20037/photo.jpg
@bite_3vpv,Pastry chef | Baking tutorials | Dessert lover,CAT005,116192,2088,7.93,9214,https://cdn.foodieworld.com/users/food_20038/avatar.jpg
@cloud_xj7,Full-stack developer | React & Node.js | Building scalable products,CAT001,1471567,2020,5.14,75638,https://pbs.twimg.com/profile_images/tech_20039/photo.jpg
@tech_89dl,Building the future with AI and machine learning | SaaS founder | Startup advisor,CAT001,2897066,2868,10.4,301294,https://pbs.twimg.com/profile_images/tech_20040/photo.jpg
@grind_7hp,Gym rat & powerlifter | Strength over aesthetics | PRs weekly,CAT003,191893,578,8.63,16560,https://cdn.fitfluencer.com/profiles/fitness_20041.jpg
@data_3wn,Software engineer | Open source contributor | Python & cloud enthusiast,CAT001,1554123,2431,4.21,65428,https://pbs.twimg.com/profile_images/tech_20042/photo.jpg
@glam_xol,Streetwear & sneaker culture | Drops every Tuesday,CAT002,1000132,1497,11.29,112914,https://instagram.fcdn.com/fashion_20043/profile.jpg
@taste_w1lh0n,Home chef & food blogger | Recipes every week | Mostly vegetarian,CAT005,31237,691,3.12,974,https://cdn.foodieworld.com/users/food_20044/avatar.jpg
@look_w5qtk,Fashion influencer | Styling tips & OOTDs daily | Brand collabs open,CAT002,441880,2853,8.6,38001,https://instagram.fcdn.com/fashion_20045/profile.jpg
@style_y4ufjj,"Luxury lifestyle & fashion | Paris, Milan, NYC | DMs open for collabs",CAT002,251074,2446,8.16,20487,https://instagram.fcdn.com/fashion_20046/profile.jpg
@style_iwp,Personal stylist | Helping you dress your best every day,CAT002,297994,214,19.05,56767,https://instagram.fcdn.com/fashion_20047/profile.jpg
@gains_xub,Yoga instructor | Mindful movement | Online classes available,CAT003,550692,1634,14.61,80456,https://cdn.fitfluencer.com/profiles/fitness_20048.jpg
@gains_i2evw,Yoga instructor | Mindful movement | Online classes available,CAT003,334644,2330,9.84,32928,https://cdn.fitfluencer.com/profiles/fitness_20049.jpg
@wander_pqhuln,Digital nomad | Working from cafes in Bali & Lisbon,CAT004,266040,1451,11.52,30647,https://static.wanderlust.io/profiles/travel_20050.jpg
@ai_443y,Full-stack developer | React & Node.js | Building scalable products,CAT001,1620761,1868,11.78,190925,https://pbs.twimg.com/profile_images/tech_20051/photo.jpg
@look_1lzz4n,Model & content creator | Haute couture to everyday glam,CAT002,405200,1330,17.69,71679,https://instagram.fcdn.com/fashion_20052/profile.jpg
@style_ly7,Model & content creator | Haute couture to everyday glam,CAT002,231322,1618,15.73,36386,https://instagram.fcdn.com/fashion_20053/profile.jpg
@look_gukr8t,Personal stylist | Helping you dress your best every day,CAT002,955164,1420,19.4,185301,https://instagram.fcdn.com/fashion_20054/profile.jpg
@ai_9wpddc,Cybersecurity expert | Ethical hacker | Keeping your data safe,CAT001,500000,254,9.9,49500,https://pbs.twimg.com/profile_images/tech_20055/photo.jpg
@run_zlb,Gym rat & powerlifter | Strength over aesthetics | PRs weekly,CAT003,301314,806,10.1,30432,https://cdn.fitfluencer.com/profiles/fitness_20056.jpg
@mode_losx8,"Luxury lifestyle & fashion | Paris, Milan, NYC | DMs open for collabs",CAT002,192804,4762,11.33,21844,https://instagram.fcdn.com/fashion_20057/profile.jpg
@ai_epxa,Data scientist | ML researcher | Turning data into decisions,CAT001,878217,226,6.97,61211,https://pbs.twimg.com/profile_images/tech_20058/photo.jpg
@vogue_ohh,Model & content creator | Haute couture to everyday glam,CAT002,489380,1508,11.16,54614,https://instagram.fcdn.com/fashion_20059/profile.jpg
@chic_zhzu1i,Sustainable fashion advocate | Thrifted & curated looks,CAT002,1033705,181,10.21,105541,https://instagram.fcdn.com/fashion_20060/profile.jpg
@data_wgxayj,Full-stack developer | React & Node.js | Building scalable products,CAT001,2639239,2764,7.08,186858,https://pbs.twimg.com/profile_images/tech_20061/photo.jpg
@explore_g58,Full-time traveler | 60+ countries | Budget travel hacks,CAT004,146817,2727,15.08,22140,https://static.wanderlust.io/profiles/travel_20062.jpg
@tech_zrh,Cybersecurity expert | Ethical hacker | Keeping your data safe,CAT001,500000,1183,7.43,37150,https://pbs.twimg.com/profile_images/tech_20063/photo.jpg
@ai_cw8,Data scientist | ML researcher | Turning data into decisions,CAT001,682451,581,7.1,48454,https://pbs.twimg.com/profile_images/tech_20064/photo.jpg
@explore_eahts,Luxury travel blogger | Hidden gems & 5-star experiences,CAT004,251915,729,15.67,39475,https://static.wanderlust.io/profiles/travel_20065.jpg
@foodie_rqqpo,Street food explorer | Eating my way around the world,CAT005,85921,448,9.24,7939,https://cdn.foodieworld.com/users/food_20066/avatar.jpg
@dev_42bdop,Product manager at a top tech unicorn | UX-driven | Growth hacking,CAT001,2051565,671,10.59,217260,https://pbs.twimg.com/profile_images/tech_20067/photo.jpg
@cook_vu045,Healthy meal prep guru | Clean eating made easy,CAT005,63949,158,9.94,6356,https://cdn.foodieworld.com/users/food_20068/avatar.jpg
@chic_us7,Fashion influencer | Styling tips & OOTDs daily | Brand collabs open,CAT002,812392,1434,13.42,109023,https://instagram.fcdn.com/fashion_20069/profile.jpg
@chic_nqyk,Fashion blogger | Budget-friendly outfits | Link in bio,CAT002,496939,358,11.22,55756,https://instagram.fcdn.com/fashion_20070/profile.jpg
@tech_182,Product manager at a top tech unicorn | UX-driven | Growth hacking,CAT001,1373310,6320,8.33,114396,https://pbs.twimg.com/profile_images/tech_20071/photo.jpg
@taste_xcfx,Pastry chef | Baking tutorials | Dessert lover,CAT005,95260,1578,4.51,4296,https://cdn.foodieworld.com/users/food_20072/avatar.jpg
@saas_0g02,Tech entrepreneur | Investor | Building next-gen SaaS platforms,CAT001,515108,1036,4.75,24467,https://pbs.twimg.com/profile_images/tech_20073/photo.jpg
@trend_yye,Fashion influencer | Styling tips & OOTDs daily | Brand collabs open,CAT002,363146,2324,19.53,70922,https://instagram.fcdn.com/fashion_20074/profile.jpg
@roam_c8wjl,Full-time traveler | 60+ countries | Budget travel hacks,CAT004,255082,3998,11.09,28288,https://static.wanderlust.io/profiles/travel_20075.jpg
@tech_rjj,Data scientist | ML researcher | Turning data into decisions,CAT001,1360878,3025,9.96,135543,https://pbs.twimg.com/profile_images/tech_20076/photo.jpg
@gym_cps1t9,Yoga instructor | Mindful movement | Online classes available,CAT003,568522,2494,12.37,70326,https://cdn.fitfluencer.com/profiles/fitness_20077.jpg
@tech_acen5p,CTO & co-founder | Helping teams ship faster | DevOps & automation geek,CAT001,1955673,580,4.03,78813,https://pbs.twimg.com/profile_images/tech_20078/photo.jpg
@trend_4wd,Sustainable fashion advocate | Thrifted & curated looks,CAT002,434524,1559,18.26,79344,https://instagram.fcdn.com/fashion_20079/profile.jpg
@dev_abn,Product manager at a top tech unicorn | UX-driven | Growth hacking,CAT001,500000,7607,3.26,16300,https://pbs.twimg.com/profile_images/tech_20080/photo.jpg
@style_ve1c,"Luxury lifestyle & fashion | Paris, Milan, NYC | DMs open for collabs",CAT002,563774,4444,10.07,56772,https://instagram.fcdn.com/fashion_20081/profile.jpg
@sweat_vg4h,Certified personal trainer | Helping you crush your fitness goals,CAT003,493885,1295,9.95,49141,https://cdn.fitfluencer.com/profiles/fitness_20082.jpg
@dev_jbz3,CTO & co-founder | Helping teams ship faster | DevOps & automation geek,CAT001,904256,532,5.15,46569,https://pbs.twimg.com/profile_images/tech_20083/photo.jpg
@dev_6szk3,Software engineer | Open source contributor | Python & cloud enthusiast,CAT001,1167558,1356,5.37,62697,https://pbs.twimg.com/profile_images/tech_20084/photo.jpg
@lift_kb6,Gym rat & powerlifter | Strength over aesthetics | PRs weekly,CAT003,127906,3829,5.77,7380,https://cdn.fitfluencer.com/profiles/fitness_20085.jpg
@grind_wg99,CrossFit athlete | Nutrition coach | Weekly workout plans,CAT003,396776,2189,13.33,52890,https://cdn.fitfluencer.com/profiles/fitness_20086.jpg
@explore_cgt431,Backpacker on a budget | Hostels & local food lover,CAT004,555622,2392,17.84,99122,https://static.wanderlust.io/profiles/travel_20087.jpg
@glam_rfzco,Streetwear & sneaker culture | Drops every Tuesday,CAT002,631937,3169,15,94790,https://instagram.fcdn.com/fashion_20088/profile.jpg
@cook_cogaut,Healthy meal prep guru | Clean eating made easy,CAT005,66845,2039,2.81,1878,https://cdn.foodieworld.com/users/food_20089/avatar.jpg
@build_n8pzn4,Product manager at a top tech unicorn | UX-driven | Growth hacking,CAT001,2997030,3990,4.8,143857,https://pbs.twimg.com/profile_images/tech_20090/photo.jpg
@dev_nfpra5,Building the future with AI and machine learning | SaaS founder | Startup advisor,CAT001,3786957,1105,3.15,119289,https://pbs.twimg.com/profile_images/tech_20091/photo.jpg
@sweat_taksk7,"Wellness coach | Holistic health | Mind, body & soul",CAT003,113232,770,11.68,13225,https://cdn.fitfluencer.com/profiles/fitness_20092.jpg
@glam_bivw4,Fashion blogger | Budget-friendly outfits | Link in bio,CAT002,269430,484,11.7,31523,https://instagram.fcdn.com/fashion_20093/profile.jpg
@ai_zz3ee,Data scientist | ML researcher | Turning data into decisions,CAT001,1547167,1392,8.66,133984,https://pbs.twimg.com/profile_images/tech_20094/photo.jpg
@tech_lzsxap,Building the future with AI and machine learning | SaaS founder | Startup advisor,CAT001,500000,762,3.95,19750,https://pbs.twimg.com/profile_images/tech_20095/photo.jpg
@mode_qum8,Personal stylist | Helping you dress your best every day,CAT002,202946,2440,8.54,17331,https://instagram.fcdn.com/fashion_20096/profile.jpg
@trend_dgzvgt,"Luxury lifestyle & fashion | Paris, Milan, NYC | DMs open for collabs",CAT002,475482,1825,14.36,68279,https://instagram.fcdn.com/fashion_20097/profile.jpg
@style_fdu7,"Luxury lifestyle & fashion | Paris, Milan, NYC | DMs open for collabs",CAT002,682765,668,15.99,109174,https://instagram.fcdn.com/fashion_20098/profile.jpg
@roam_mbb,Digital nomad | Working from cafes in Bali & Lisbon,CAT004,219278,2901,15.92,34909,https://static.wanderlust.io/profiles/travel_20099.jpg
@chic_xpy,Sustainable fashion advocate | Thrifted & curated looks,CAT002,275390,2652,19.11,52627,https://instagram.fcdn.com/fashion_20100/profile.jpg
@drift_ccapf,Luxury travel blogger | Hidden gems & 5-star experiences,CAT004,216004,1101,17.87,38599,https://static.wanderlust.io/profiles/travel_20101.jpg
@look_rplwdx,"Luxury lifestyle & fashion | Paris, Milan, NYC | DMs open for collabs",CAT002,501486,1302,18.39,92223,https://instagram.fcdn.com/fashion_20102/profile.jpg
@bite_kr7,BBQ master | Grilling tips & smoker recipes | Weekends only,CAT005,86302,256,3.55,3063,https://cdn.foodieworld.com/users/food_20103/avatar.jpg
@dev_ogsk,Tech entrepreneur | Investor | Building next-gen SaaS platforms,CAT001,1535200,926,7.6,116675,https://pbs.twimg.com/profile_images/tech_20104/photo.jpg
@ai_s5i8p8,Building the future with AI and machine learning | SaaS founder | Startup advisor,CAT001,2910742,3272,9.6,279431,https://pbs.twimg.com/profile_images/tech_20105/photo.jpg
@explore_e66,"Adventure seeker | Hiking, diving & camping across the globe",CAT004,136571,4466,10.12,13820,https://static.wanderlust.io/profiles/travel_20106.jpg
@explore_c91jq6,Digital nomad | Working from cafes in Bali & Lisbon,CAT004,312471,936,11.95,37340,https://static.wanderlust.io/profiles/travel_20107.jpg
@cloud_l48,Software engineer | Open source contributor | Python & cloud enthusiast,CAT001,3601357,3675,9.96,358695,https://pbs.twimg.com/profile_images/tech_20108/photo.jpg
@vogue_ndx,Streetwear & sneaker culture | Drops every Tuesday,CAT002,1000572,4381,18.29,183004,https://instagram.fcdn.com/fashion_20109/profile.jpg
@cloud_f1x24,Cybersecurity expert | Ethical hacker | Keeping your data safe,CAT001,1758515,320,9.46,166355,https://pbs.twimg.com/profile_images/tech_20110/photo.jpg
@saas_ze9,CTO & co-founder | Helping teams ship faster | DevOps & automation geek,CAT001,2389633,1749,11.22,268116,https://pbs.twimg.com/profile_images/tech_20111/photo.jpg
@build_5liu,Data scientist | ML researcher | Turning data into decisions,CAT001,1198341,2548,9.02,108090,https://pbs.twimg.com/profile_images/tech_20112/photo.jpg
@fit_abm,Marathon runner | Endurance training tips | Race day advice,CAT003,203316,1716,14.12,28708,https://cdn.fitfluencer.com/profiles/fitness_20113.jpg
@voyage_rfv,"Adventure seeker | Hiking, diving & camping across the globe",CAT004,681584,1451,7.39,50369,https://static.wanderlust.io/profiles/travel_20114.jpg
@taste_8u26g,Healthy meal prep guru | Clean eating made easy,CAT005,32016,630,3.76,1203,https://cdn.foodieworld.com/users/food_20115/avatar.jpg
@fit_n90x5d,CrossFit athlete | Nutrition coach | Weekly workout plans,CAT003,189820,1682,11.62,22057,https://cdn.fitfluencer.com/profiles/fitness_20116.jpg
@wander_0xm8l4,Backpacker on a budget | Hostels & local food lover,CAT004,200089,2035,12.31,24630,https://static.wanderlust.io/profiles/travel_20117.jpg
@grind_5ep2,"Wellness coach | Holistic health | Mind, body & soul",CAT003,342530,1955,14.29,48947,https://cdn.fitfluencer.com/profiles/fitness_20118.jpg
@eat_o9uqtd,Pastry chef | Baking tutorials | Dessert lover,CAT005,57082,1009,9.49,5417,https://cdn.foodieworld.com/users/food_20119/avatar.jpg
@globe_i0wq89,Solo female traveler | Safety tips & inspiring journeys,CAT004,165520,3372,13.27,21964,https://static.wanderlust.io/profiles/travel_20120.jpg
@code_c8vwb,Software engineer | Open source contributor | Python & cloud enthusiast,CAT001,960298,685,11.96,114851,https://pbs.twimg.com/profile_images/tech_20121/photo.jpg
@mode_8dddc,Streetwear & sneaker culture | Drops every Tuesday,CAT002,486553,1174,18.96,92250,https://instagram.fcdn.com/fashion_20122/profile.jpg
@dev_gzh,Data scientist | ML researcher | Turning data into decisions,CAT001,593190,4511,10.59,62818,https://pbs.twimg.com/profile_images/tech_20123/photo.jpg
@gains_6pxs5r,Marathon runner | Endurance training tips | Race day advice,CAT003,139332,2169,12.76,17778,https://cdn.fitfluencer.com/profiles/fitness_20124.jpg
@gains_tk6mt,"Wellness coach | Holistic health | Mind, body & soul",CAT003,437957,313,12.58,55094,https://cdn.fitfluencer.com/profiles/fitness_20125.jpg
@yummy_dt26v,Restaurant reviewer | Honest takes | Your city food guide,CAT005,38872,1561,4.82,1873,https://cdn.foodieworld.com/users/food_20126/avatar.jpg
